Transaction,date_time,period_day,weekday_weekend,Bread,Scandinavian,Hot chocolate,Jam,Cookies,Muffin,Coffee,Soup,Cake,Juice
4256,6/1/2017 13:31,afternoon,weekday,0,1,1,0,1,1,0,0,0,0
4257,6/1/2017 13:47,afternoon,weekday,1,0,1,1,0,1,0,1,0,1
4257,6/1/2017 13:47,afternoon,weekday,0,1,1,1,0,0,0,0,1,0
4257,6/1/2017 13:47,afternoon,weekday,1,0,0,0,0,1,1,1,0,1
4258,6/1/2017 14:01,afternoon,weekday,0,0,0,1,0,0,1,0,1,0
4258,6/1/2017 14:01,afternoon,weekday,1,1,0,1,1,1,1,0,0,0
4259,6/1/2017 14:04,afternoon,weekday,1,0,0,0,0,1,0,1,1,1
4259,6/1/2017 14:04,afternoon,weekday,0,1,0,1,1,1,0,1,1,0
4260,6/1/2017 14:07,afternoon,weekday,1,0,1,0,1,0,0,0,1,1
4261,6/1/2017 14:12,afternoon,weekday,1,1,0,0,1,1,0,0,1,0
4262,6/1/2017 14:13,afternoon,weekday,1,0,0,0,0,1,1,0,1,1
4263,6/1/2017 14:17,afternoon,weekday,1,0,0,0,0,0,1,1,1,0
4264,6/1/2017 14:24,afternoon,weekday,0,0,1,1,1,1,0,1,0,1
4265,6/1/2017 14:33,afternoon,weekday,1,1,0,0,1,0,1,1,0,1
4266,6/1/2017 15:03,afternoon,weekday,0,1,1,0,0,0,0,1,1,1
4266,6/1/2017 15:03,afternoon,weekday,1,1,1,0,1,1,1,1,1,1
4267,6/1/2017 15:07,afternoon,weekday,0,0,1,1,1,0,1,0,0,0
4268,6/1/2017 15:56,afternoon,weekday,0,0,0,0,1,0,0,0,0,1
4269,6/1/2017 16:08,afternoon,weekday,0,0,1,0,0,1,0,0,0,1
4269,6/1/2017 16:08,afternoon,weekday,1,1,1,1,1,1,1,1,0,0
4269,6/1/2017 16:08,afternoon,weekday,1,1,0,1,1,0,1,0,0,1
4269,6/1/2017 16:08,afternoon,weekday,0,1,1,1,1,0,0,0,1,0
4270,6/1/2017 16:09,afternoon,weekday,1,0,0,1,1,1,1,1,0,1
4270,6/1/2017 16:09,afternoon,weekday,1,0,0,1,1,0,1,1,0,1
4270,6/1/2017 16:09,afternoon,weekday,0,1,0,0,1,0,0,1,1,1
4270,6/1/2017 16:09,afternoon,weekday,1,1,1,1,1,0,0,0,0,1
4271,7/1/2017 8:23,morning,weekend,0,0,1,0,1,1,1,1,0,0
4272,7/1/2017 8:44,morning,weekend,1,0,1,1,1,1,1,0,1,0
4272,7/1/2017 8:44,morning,weekend,1,0,1,1,0,1,1,0,0,1
4273,7/1/2017 8:52,morning,weekend,0,1,0,1,0,0,0,1,0,1
4273,7/1/2017 8:52,morning,weekend,0,1,0,0,1,0,0,0,0,1
4274,7/1/2017 9:02,morning,weekend,0,0,1,0,1,1,0,1,0,0
4275,7/1/2017 9:04,morning,weekend,1,1,0,0,0,0,0,1,1,1
4275,7/1/2017 9:04,morning,weekend,1,0,1,0,0,0,1,0,1,0
4276,7/1/2017 9:38,morning,weekend,0,0,0,0,1,1,0,0,1,1
4276,7/1/2017 9:38,morning,weekend,1,0,1,0,0,1,0,0,1,1
4277,7/1/2017 9:41,morning,weekend,1,1,0,1,0,0,0,0,1,1
4277,7/1/2017 9:41,morning,weekend,0,0,0,1,1,0,0,1,1,0
4278,7/1/2017 9:48,morning,weekend,1,1,0,0,1,1,0,1,1,0
4279,7/1/2017 9:53,morning,weekend,1,0,0,0,0,0,1,1,0,0
4280,7/1/2017 9:55,morning,weekend,1,0,1,0,0,1,1,0,0,1
4280,7/1/2017 9:55,morning,weekend,0,1,1,0,1,0,0,1,0,0
4281,7/1/2017 9:56,morning,weekend,1,1,0,1,0,0,0,1,1,0
4281,7/1/2017 9:56,morning,weekend,0,1,0,1,0,1,1,0,1,1
4283,7/1/2017 10:09,morning,weekend,0,1,1,1,0,1,0,1,1,1
4283,7/1/2017 10:09,morning,weekend,1,0,1,1,0,0,1,0,1,0
4284,7/1/2017 10:10,morning,weekend,1,1,0,1,0,1,1,1,0,0
4284,7/1/2017 10:10,morning,weekend,1,0,0,0,0,1,1,1,0,0
4285,7/1/2017 10:12,morning,weekend,0,0,0,0,1,1,1,0,1,1
4285,7/1/2017 10:12,morning,weekend,1,1,0,0,0,0,1,1,0,1
4285,7/1/2017 10:12,morning,weekend,0,0,0,1,0,1,0,0,1,1
4286,7/1/2017 10:22,morning,weekend,1,0,0,1,0,0,1,0,0,1
4287,7/1/2017 10:31,morning,weekend,0,0,0,0,1,0,0,0,1,0
4288,7/1/2017 10:33,morning,weekend,1,0,1,1,0,0,0,1,0,1
4288,7/1/2017 10:33,morning,weekend,1,0,1,0,0,0,0,0,1,1
4289,7/1/2017 10:37,morning,weekend,1,0,0,1,0,1,1,0,0,0
4290,7/1/2017 10:40,morning,weekend,0,0,0,0,1,0,1,0,0,0
4290,7/1/2017 10:40,morning,weekend,1,1,1,1,0,1,0,1,1,1
4291,7/1/2017 10:42,morning,weekend,0,0,0,1,1,0,1,1,0,0
4291,7/1/2017 10:42,morning,weekend,1,1,1,1,1,0,1,0,1,1
4291,7/1/2017 10:42,morning,weekend,0,0,1,1,1,0,1,0,1,0
4291,7/1/2017 10:42,morning,weekend,1,1,0,1,0,0,0,0,1,0
4292,7/1/2017 10:48,morning,weekend,0,1,1,0,0,0,1,1,1,1
4292,7/1/2017 10:48,morning,weekend,0,0,1,1,0,0,0,1,1,1
4293,7/1/2017 11:10,morning,weekend,0,0,0,1,1,1,1,0,0,1
4294,7/1/2017 11:11,morning,weekend,0,1,0,0,0,0,0,1,0,0
4295,7/1/2017 11:12,morning,weekend,1,0,1,0,0,0,1,1,1,1
4295,7/1/2017 11:12,morning,weekend,0,0,1,1,0,1,1,0,1,1
4295,7/1/2017 11:12,morning,weekend,1,0,0,1,0,0,1,0,1,1
4295,7/1/2017 11:12,morning,weekend,1,0,0,1,0,1,1,1,1,1
4296,7/1/2017 11:22,morning,weekend,1,0,1,1,1,1,0,0,1,1
4297,7/1/2017 11:26,morning,weekend,0,1,1,0,0,0,1,0,0,0
4297,7/1/2017 11:26,morning,weekend,1,1,0,1,1,1,0,0,0,0
4298,7/1/2017 11:30,morning,weekend,0,0,0,0,0,1,0,0,1,0
4298,7/1/2017 11:30,morning,weekend,0,1,1,0,1,0,0,1,0,0
4298,7/1/2017 11:30,morning,weekend,1,0,0,1,1,0,1,0,1,0
4298,7/1/2017 11:30,morning,weekend,1,1,0,1,0,1,0,1,0,0
4299,7/1/2017 11:33,morning,weekend,1,1,0,0,1,1,1,0,1,1
4299,7/1/2017 11:33,morning,weekend,1,1,0,0,0,1,0,1,0,1
4299,7/1/2017 11:33,morning,weekend,1,1,0,0,0,0,1,1,1,0
4300,7/1/2017 11:38,morning,weekend,1,0,0,0,1,0,0,1,0,1
4302,7/1/2017 11:41,morning,weekend,0,1,1,0,1,1,0,1,1,1
4302,7/1/2017 11:41,morning,weekend,0,1,0,1,1,1,1,0,1,1
4303,7/1/2017 11:47,morning,weekend,0,0,1,1,0,0,0,1,0,1
4304,7/1/2017 11:52,morning,weekend,1,0,1,0,0,0,0,1,1,0
4305,7/1/2017 11:53,morning,weekend,1,0,0,0,1,0,1,1,0,1
4306,7/1/2017 11:55,morning,weekend,0,1,1,0,0,1,1,0,0,0
4306,7/1/2017 11:55,morning,weekend,1,0,1,1,0,0,1,0,1,1
4307,7/1/2017 11:57,morning,weekend,0,1,1,1,0,0,0,1,0,0
4307,7/1/2017 11:57,morning,weekend,1,0,0,1,1,1,1,1,1,1
4308,7/1/2017 12:02,afternoon,weekend,0,1,1,1,1,0,1,0,1,0
4308,7/1/2017 12:02,afternoon,weekend,1,0,1,1,0,0,1,1,1,0
4309,7/1/2017 12:05,afternoon,weekend,0,0,1,0,1,1,0,0,0,0
4309,7/1/2017 12:05,afternoon,weekend,1,0,1,0,1,0,0,0,1,0
4310,7/1/2017 12:23,afternoon,weekend,0,0,0,1,0,0,1,1,0,0
4310,7/1/2017 12:23,afternoon,weekend,1,0,1,1,1,0,1,1,1,1
4310,7/1/2017 12:23,afternoon,weekend,0,1,0,1,1,0,0,1,1,1
4310,7/1/2017 12:23,afternoon,weekend,1,1,1,1,0,0,1,0,0,1
4311,7/1/2017 12:42,afternoon,weekend,1,0,0,0,0,1,1,1,0,0
4312,7/1/2017 12:49,afternoon,weekend,1,0,1,1,1,1,1,0,0,1
4312,7/1/2017 12:49,afternoon,weekend,0,0,1,1,0,1,0,1,1,0
4312,7/1/2017 12:49,afternoon,weekend,1,1,0,1,0,1,0,1,0,0
4312,7/1/2017 12:49,afternoon,weekend,0,0,1,0,0,0,0,1,1,1
4313,7/1/2017 12:52,afternoon,weekend,0,0,0,1,0,1,0,1,1,0
4313,7/1/2017 12:52,afternoon,weekend,1,0,1,1,0,1,1,1,1,0
4314,7/1/2017 12:53,afternoon,weekend,1,1,1,1,0,1,1,0,1,0
4314,7/1/2017 12:53,afternoon,weekend,0,0,1,1,1,0,1,1,0,1
4314,7/1/2017 12:53,afternoon,weekend,0,0,1,1,1,0,0,1,0,0
4314,7/1/2017 12:53,afternoon,weekend,1,1,0,1,1,1,0,0,0,1
4315,7/1/2017 12:59,afternoon,weekend,0,1,1,0,1,0,0,1,0,1
4315,7/1/2017 12:59,afternoon,weekend,1,1,1,1,1,1,1,1,1,1
4316,7/1/2017 13:00,afternoon,weekend,1,0,0,0,0,0,0,0,0,1
4316,7/1/2017 13:00,afternoon,weekend,1,0,0,1,0,0,1,0,1,1
4317,7/1/2017 13:01,afternoon,weekend,0,1,1,1,1,0,1,1,0,0
4317,7/1/2017 13:01,afternoon,weekend,1,0,0,0,1,0,1,0,0,1
4319,7/1/2017 13:12,afternoon,weekend,0,0,0,1,1,0,0,1,0,0
4319,7/1/2017 13:12,afternoon,weekend,1,0,1,0,1,1,1,0,0,1
4320,7/1/2017 13:15,afternoon,weekend,0,1,1,0,1,1,1,0,0,1
4321,7/1/2017 13:18,afternoon,weekend,0,1,1,1,0,1,1,1,1,1
4321,7/1/2017 13:18,afternoon,weekend,1,0,1,0,1,0,1,0,0,1
4322,7/1/2017 13:19,afternoon,weekend,0,0,0,1,1,1,1,0,1,0
4323,7/1/2017 13:26,afternoon,weekend,1,0,1,1,0,1,0,0,1,0
4323,7/1/2017 13:26,afternoon,weekend,1,0,1,0,0,0,1,0,1,0
4324,7/1/2017 13:29,afternoon,weekend,0,1,0,1,1,1,1,1,1,1
4324,7/1/2017 13:29,afternoon,weekend,0,1,1,0,0,0,1,1,1,0
4324,7/1/2017 13:29,afternoon,weekend,0,0,1,1,0,0,1,1,0,1
4325,7/1/2017 13:30,afternoon,weekend,0,0,0,0,0,0,0,1,1,0
4326,7/1/2017 13:34,afternoon,weekend,1,0,0,1,0,1,0,1,1,0
4326,7/1/2017 13:34,afternoon,weekend,1,1,1,0,0,1,0,1,1,1
4327,7/1/2017 13:36,afternoon,weekend,0,1,1,0,1,0,0,0,1,1
4327,7/1/2017 13:36,afternoon,weekend,1,0,1,0,1,1,0,0,0,0
4328,7/1/2017 13:38,afternoon,weekend,0,1,1,0,0,0,1,0,0,0
4329,7/1/2017 13:38,afternoon,weekend,0,0,0,0,0,1,0,1,1,1
4330,7/1/2017 13:42,afternoon,weekend,1,1,0,1,0,0,1,0,0,0
4330,7/1/2017 13:42,afternoon,weekend,0,1,1,1,0,0,0,1,0,0
4330,7/1/2017 13:42,afternoon,weekend,1,1,1,1,1,0,0,0,0,1
4331,7/1/2017 13:45,afternoon,weekend,0,0,1,1,0,1,1,1,0,1
4332,7/1/2017 13:51,afternoon,weekend,1,0,0,1,1,1,0,1,1,0
4333,7/1/2017 13:53,afternoon,weekend,0,1,0,0,1,1,1,0,0,1
4333,7/1/2017 13:53,afternoon,weekend,1,0,0,0,1,1,1,0,1,0
4333,7/1/2017 13:53,afternoon,weekend,1,1,0,0,1,1,1,0,1,1
4333,7/1/2017 13:53,afternoon,weekend,1,0,1,0,1,0,1,1,0,0
4334,7/1/2017 14:12,afternoon,weekend,0,1,0,1,0,1,0,0,0,1
4334,7/1/2017 14:12,afternoon,weekend,1,1,1,1,0,1,0,0,0,0
4334,7/1/2017 14:12,afternoon,weekend,1,1,0,1,0,1,1,0,0,0
4334,7/1/2017 14:12,afternoon,weekend,0,1,0,1,0,0,0,0,1,0
4334,7/1/2017 14:12,afternoon,weekend,1,1,1,1,1,1,0,0,1,1
4335,7/1/2017 14:22,afternoon,weekend,0,1,1,1,1,1,1,1,1,1
4335,7/1/2017 14:22,afternoon,weekend,0,0,0,1,0,0,1,0,0,0
4336,7/1/2017 14:24,afternoon,weekend,0,0,1,1,0,1,0,1,1,1
4337,7/1/2017 14:25,afternoon,weekend,1,1,0,0,1,0,1,1,0,1
4337,7/1/2017 14:25,afternoon,weekend,0,0,1,0,1,1,0,1,0,0
4337,7/1/2017 14:25,afternoon,weekend,1,0,1,0,0,0,0,1,0,0
4338,7/1/2017 14:27,afternoon,weekend,0,1,0,1,0,1,0,0,0,1
4338,7/1/2017 14:27,afternoon,weekend,1,1,1,0,0,0,0,0,0,1
4338,7/1/2017 14:27,afternoon,weekend,0,0,1,1,0,0,1,0,1,1
4338,7/1/2017 14:27,afternoon,weekend,1,0,0,1,0,0,1,0,1,1
4338,7/1/2017 14:27,afternoon,weekend,1,0,1,1,0,1,0,1,0,0
4339,7/1/2017 14:29,afternoon,weekend,1,1,1,1,1,0,0,1,0,0
4340,7/1/2017 14:31,afternoon,weekend,0,1,0,0,1,0,1,1,0,1
4340,7/1/2017 14:31,afternoon,weekend,1,1,0,1,1,1,1,0,0,0
4341,7/1/2017 14:38,afternoon,weekend,1,0,1,0,0,1,0,1,1,0
4341,7/1/2017 14:38,afternoon,weekend,0,0,0,0,1,0,0,0,0,1
4341,7/1/2017 14:38,afternoon,weekend,0,0,1,1,0,1,1,1,1,1
4341,7/1/2017 14:38,afternoon,weekend,1,0,0,1,0,1,1,1,0,0
4341,7/1/2017 14:38,afternoon,weekend,1,0,1,1,1,0,1,0,0,1
4341,7/1/2017 14:38,afternoon,weekend,0,0,0,0,1,1,1,1,0,1
4341,7/1/2017 14:38,afternoon,weekend,1,0,1,1,0,1,0,1,1,0
4342,7/1/2017 14:44,afternoon,weekend,0,0,0,1,1,0,0,0,0,0
4342,7/1/2017 14:44,afternoon,weekend,1,0,0,0,0,1,1,0,1,1
4343,7/1/2017 14:48,afternoon,weekend,1,0,1,1,1,1,0,1,1,0
4344,7/1/2017 14:50,afternoon,weekend,0,1,1,1,1,1,0,1,0,1
4344,7/1/2017 14:50,afternoon,weekend,0,1,1,0,0,1,1,0,0,0
4344,7/1/2017 14:50,afternoon,weekend,0,0,0,1,0,1,0,0,1,1
4345,7/1/2017 14:54,afternoon,weekend,1,0,1,1,0,1,0,0,0,1
4346,7/1/2017 15:05,afternoon,weekend,0,1,1,0,1,1,0,1,1,1
4346,7/1/2017 15:05,afternoon,weekend,1,1,1,1,0,1,1,0,1,1
4346,7/1/2017 15:05,afternoon,weekend,0,1,1,0,0,0,1,1,1,0
4346,7/1/2017 15:05,afternoon,weekend,1,0,1,0,0,0,1,0,0,0
4347,7/1/2017 15:14,afternoon,weekend,0,1,0,1,1,0,1,0,1,0
4347,7/1/2017 15:14,afternoon,weekend,1,0,1,1,0,1,0,0,0,0
4347,7/1/2017 15:14,afternoon,weekend,1,1,1,0,0,0,1,1,1,0
4348,7/1/2017 15:22,afternoon,weekend,0,0,0,1,1,0,0,0,1,1
4348,7/1/2017 15:22,afternoon,weekend,1,0,0,1,1,0,1,1,0,1
4349,7/1/2017 15:23,afternoon,weekend,1,1,1,1,0,0,0,1,0,0
4349,7/1/2017 15:23,afternoon,weekend,0,1,0,0,0,0,1,1,0,1
4350,7/1/2017 15:34,afternoon,weekend,1,0,1,1,0,1,0,1,0,1
4350,7/1/2017 15:34,afternoon,weekend,0,1,0,1,0,0,0,1,1,1
4350,7/1/2017 15:34,afternoon,weekend,1,0,0,0,0,1,0,0,0,1
4350,7/1/2017 15:34,afternoon,weekend,0,1,1,0,0,0,0,1,0,1
4350,7/1/2017 15:34,afternoon,weekend,1,1,1,0,0,0,1,1,0,0
4351,7/1/2017 15:38,afternoon,weekend,0,1,1,0,0,0,1,1,1,1
4352,7/1/2017 15:44,afternoon,weekend,0,0,1,1,1,0,0,0,1,1
4352,7/1/2017 15:44,afternoon,weekend,0,1,0,1,1,1,0,0,0,1
4352,7/1/2017 15:44,afternoon,weekend,1,0,0,1,1,1,0,1,0,1
4353,7/1/2017 15:51,afternoon,weekend,1,1,0,0,0,1,0,0,1,0
4354,7/1/2017 15:54,afternoon,weekend,0,1,0,0,1,1,1,1,0,1
4354,7/1/2017 15:54,afternoon,weekend,0,1,0,0,0,1,0,1,1,1
4354,7/1/2017 15:54,afternoon,weekend,0,0,0,0,0,0,0,0,0,0
4354,7/1/2017 15:54,afternoon,weekend,1,1,0,1,1,1,1,0,0,1
4355,7/1/2017 16:01,afternoon,weekend,0,0,1,0,1,1,0,0,0,1
4356,7/1/2017 16:02,afternoon,weekend,1,0,1,0,0,0,1,0,0,0
4356,7/1/2017 16:02,afternoon,weekend,1,0,1,0,0,0,1,1,1,0
4357,7/1/2017 16:03,afternoon,weekend,0,1,0,1,1,0,0,1,1,0
4357,7/1/2017 16:03,afternoon,weekend,1,0,1,1,0,0,0,0,1,0
4357,7/1/2017 16:03,afternoon,weekend,1,1,1,1,0,0,1,1,1,0
4358,7/1/2017 16:05,afternoon,weekend,1,1,1,1,1,1,0,0,0,0
4358,7/1/2017 16:05,afternoon,weekend,0,0,0,1,1,0,0,0,1,1
4359,7/1/2017 16:15,afternoon,weekend,0,1,0,0,1,1,1,0,0,0
4360,7/1/2017 16:39,afternoon,weekend,0,0,0,0,0,1,1,0,0,0
4360,7/1/2017 16:39,afternoon,weekend,1,1,0,1,0,1,0,1,1,0
4361,7/1/2017 16:58,afternoon,weekend,0,1,1,0,1,0,0,1,0,1
4361,7/1/2017 16:58,afternoon,weekend,0,0,0,1,0,1,0,1,0,0
4361,7/1/2017 16:58,afternoon,weekend,0,1,1,1,0,0,1,1,1,0
4362,8/1/2017 9:00,morning,weekend,0,1,1,1,1,1,0,1,1,0
4362,8/1/2017 9:00,morning,weekend,1,0,0,0,0,0,1,0,0,0
4363,8/1/2017 9:03,morning,weekend,0,1,0,0,1,0,0,1,0,0
4363,8/1/2017 9:03,morning,weekend,1,0,0,1,1,0,0,0,1,0
4364,8/1/2017 9:26,morning,weekend,0,1,1,0,0,1,0,0,0,0
4364,8/1/2017 9:26,morning,weekend,1,1,0,0,0,0,0,1,0,0
4365,8/1/2017 9:43,morning,weekend,1,1,0,1,0,0,0,0,0,0
4366,8/1/2017 10:15,morning,weekend,0,0,0,0,1,0,0,0,0,1
4366,8/1/2017 10:15,morning,weekend,1,0,0,1,1,0,1,0,0,1
4366,8/1/2017 10:15,morning,weekend,0,1,1,0,1,0,0,0,0,0
4367,8/1/2017 10:49,morning,weekend,0,0,0,1,1,1,1,0,1,1
4368,8/1/2017 11:14,morning,weekend,1,0,0,1,0,1,1,1,0,0
4368,8/1/2017 11:14,morning,weekend,0,0,0,0,1,0,1,1,0,1
4369,8/1/2017 11:22,morning,weekend,0,1,0,1,0,0,1,0,1,0
4370,8/1/2017 11:30,morning,weekend,1,0,0,1,1,0,1,1,1,0
4371,8/1/2017 11:38,morning,weekend,1,1,0,1,0,1,0,0,0,0
4371,8/1/2017 11:38,morning,weekend,0,1,0,1,0,0,0,0,0,0
4371,8/1/2017 11:38,morning,weekend,1,1,1,0,0,0,0,0,0,1
4372,8/1/2017 12:00,afternoon,weekend,0,0,1,0,0,1,0,0,1,1
4372,8/1/2017 12:00,afternoon,weekend,1,0,1,0,0,0,0,0,0,0
4372,8/1/2017 12:00,afternoon,weekend,1,1,0,1,0,1,0,1,1,0
4373,8/1/2017 12:02,afternoon,weekend,0,1,0,1,1,0,1,0,0,0
4374,8/1/2017 12:07,afternoon,weekend,1,1,1,0,0,0,0,0,1,0
4374,8/1/2017 12:07,afternoon,weekend,0,1,1,1,0,0,0,0,1,1
4374,8/1/2017 12:07,afternoon,weekend,1,0,1,0,1,1,0,1,0,1
4374,8/1/2017 12:07,afternoon,weekend,0,1,0,1,0,1,1,0,0,0
4375,8/1/2017 12:16,afternoon,weekend,0,0,1,0,0,1,0,1,0,1
4376,8/1/2017 12:19,afternoon,weekend,0,1,0,0,1,0,0,1,0,0
4376,8/1/2017 12:19,afternoon,weekend,0,0,0,0,1,0,1,0,0,0
4376,8/1/2017 12:19,afternoon,weekend,1,1,0,0,1,1,1,0,0,0
4377,8/1/2017 12:30,afternoon,weekend,1,1,1,0,1,1,0,0,1,0
4377,8/1/2017 12:30,afternoon,weekend,1,0,1,0,1,1,0,1,0,1
4377,8/1/2017 12:30,afternoon,weekend,0,0,0,1,1,0,1,0,1,0
4377,8/1/2017 12:30,afternoon,weekend,0,0,0,1,0,0,1,1,0,0
4377,8/1/2017 12:30,afternoon,weekend,1,0,0,0,0,1,1,1,0,1
4377,8/1/2017 12:30,afternoon,weekend,1,0,0,1,0,0,1,1,1,1
4378,8/1/2017 12:31,afternoon,weekend,1,0,0,1,1,1,0,1,0,0
4378,8/1/2017 12:31,afternoon,weekend,1,1,1,0,1,1,1,1,1,1
4379,8/1/2017 12:46,afternoon,weekend,0,0,1,0,1,0,0,1,0,1
4379,8/1/2017 12:46,afternoon,weekend,1,1,0,1,0,1,1,0,1,0
4379,8/1/2017 12:46,afternoon,weekend,0,1,1,1,1,1,0,0,1,1
4379,8/1/2017 12:46,afternoon,weekend,1,1,0,1,1,0,0,1,1,0
4380,8/1/2017 12:55,afternoon,weekend,1,0,1,1,0,1,0,1,0,1
4381,8/1/2017 12:56,afternoon,weekend,1,1,0,0,1,0,1,1,1,0
4382,8/1/2017 12:59,afternoon,weekend,1,0,1,1,1,1,1,0,1,0
4383,8/1/2017 13:00,afternoon,weekend,1,1,0,0,0,0,0,0,0,0
4384,8/1/2017 13:07,afternoon,weekend,1,0,0,1,0,0,1,1,1,1
4385,8/1/2017 13:13,afternoon,weekend,0,0,1,1,0,0,0,1,1,0
4385,8/1/2017 13:13,afternoon,weekend,1,1,0,1,1,1,0,1,0,0
4385,8/1/2017 13:13,afternoon,weekend,1,1,0,1,0,0,0,0,1,1
4385,8/1/2017 13:13,afternoon,weekend,0,1,1,1,0,0,0,1,1,0
4386,8/1/2017 13:18,afternoon,weekend,1,0,0,0,1,1,1,1,0,0
4387,8/1/2017 13:23,afternoon,weekend,1,0,1,0,1,0,1,1,1,1
4387,8/1/2017 13:23,afternoon,weekend,1,0,0,0,1,0,0,1,1,1
4388,8/1/2017 13:25,afternoon,weekend,0,0,0,0,0,1,0,1,0,0
4389,8/1/2017 13:30,afternoon,weekend,0,0,0,0,1,1,1,0,1,0
4389,8/1/2017 13:30,afternoon,weekend,0,0,0,1,0,1,0,1,1,1
4389,8/1/2017 13:30,afternoon,weekend,0,1,0,0,1,1,1,0,1,1
4389,8/1/2017 13:30,afternoon,weekend,0,1,1,0,1,0,1,1,1,1
4389,8/1/2017 13:30,afternoon,weekend,0,0,0,0,0,1,0,1,1,0
4389,8/1/2017 13:30,afternoon,weekend,0,0,0,1,0,0,1,1,1,1
4390,8/1/2017 13:39,afternoon,weekend,1,0,0,0,0,0,1,1,1,0
4391,8/1/2017 13:55,afternoon,weekend,0,0,0,1,0,0,1,0,1,0
4391,8/1/2017 13:55,afternoon,weekend,0,0,1,1,0,0,1,0,1,0
4392,8/1/2017 14:03,afternoon,weekend,1,1,1,0,1,0,1,0,1,1
4392,8/1/2017 14:03,afternoon,weekend,1,0,1,0,0,1,0,0,1,0
4392,8/1/2017 14:03,afternoon,weekend,1,1,1,1,1,0,0,1,0,1
4392,8/1/2017 14:03,afternoon,weekend,0,1,0,1,1,0,1,1,1,1
4393,8/1/2017 14:05,afternoon,weekend,1,1,0,1,1,1,0,0,1,1
4393,8/1/2017 14:05,afternoon,weekend,0,1,0,0,0,1,0,1,1,0
4393,8/1/2017 14:05,afternoon,weekend,1,1,1,0,1,0,1,0,0,0
4393,8/1/2017 14:05,afternoon,weekend,1,1,1,1,0,1,0,1,0,0
4393,8/1/2017 14:05,afternoon,weekend,1,1,1,1,0,0,0,1,1,0
4393,8/1/2017 14:05,afternoon,weekend,1,1,0,0,0,1,1,1,1,1
4394,8/1/2017 14:14,afternoon,weekend,0,0,0,0,0,1,1,0,1,1
4394,8/1/2017 14:14,afternoon,weekend,0,1,1,1,0,0,1,1,0,1
4395,8/1/2017 14:15,afternoon,weekend,0,0,1,0,1,0,1,1,1,0
4395,8/1/2017 14:15,afternoon,weekend,1,1,0,1,0,1,0,0,0,1
4396,8/1/2017 14:23,afternoon,weekend,1,0,0,1,1,1,0,1,0,1
4396,8/1/2017 14:23,afternoon,weekend,0,0,1,1,1,0,1,0,1,0
4397,8/1/2017 14:37,afternoon,weekend,1,1,0,1,0,1,1,1,1,1
4397,8/1/2017 14:37,afternoon,weekend,1,0,1,1,1,1,0,0,1,1
4398,8/1/2017 14:40,afternoon,weekend,1,0,1,0,1,1,0,0,1,0
4398,8/1/2017 14:40,afternoon,weekend,0,1,0,1,1,1,1,0,1,1
4398,8/1/2017 14:40,afternoon,weekend,1,0,1,0,1,0,1,0,0,1
4398,8/1/2017 14:40,afternoon,weekend,0,0,0,1,1,1,1,0,0,1
4399,8/1/2017 14:53,afternoon,weekend,1,1,0,1,0,0,0,0,0,1
4399,8/1/2017 14:53,afternoon,weekend,0,0,1,0,1,0,1,0,1,1
4399,8/1/2017 14:53,afternoon,weekend,0,0,0,1,1,0,0,0,1,1
4399,8/1/2017 14:53,afternoon,weekend,0,1,0,1,1,0,0,1,1,0
4399,8/1/2017 14:53,afternoon,weekend,0,0,1,0,0,1,1,1,1,1
4400,8/1/2017 14:56,afternoon,weekend,0,0,0,1,1,0,1,0,1,0
4401,8/1/2017 14:57,afternoon,weekend,1,1,0,0,0,1,1,0,0,0
4402,8/1/2017 15:02,afternoon,weekend,0,1,0,1,1,0,0,1,1,0
4402,8/1/2017 15:02,afternoon,weekend,1,1,0,1,0,1,1,1,0,1
4403,8/1/2017 15:11,afternoon,weekend,0,0,0,1,0,0,1,0,1,1
4403,8/1/2017 15:11,afternoon,weekend,0,1,0,1,1,1,0,0,0,0
4403,8/1/2017 15:11,afternoon,weekend,1,1,0,1,1,0,1,0,1,1
4403,8/1/2017 15:11,afternoon,weekend,1,0,0,1,1,1,0,0,0,1
4403,8/1/2017 15:11,afternoon,weekend,1,0,0,0,1,0,0,1,1,0
4404,8/1/2017 15:21,afternoon,weekend,0,1,1,0,0,0,0,0,0,1
4404,8/1/2017 15:21,afternoon,weekend,0,1,0,0,0,1,0,0,1,1
4405,8/1/2017 15:28,afternoon,weekend,1,0,0,0,1,1,1,0,0,0
4406,9/1/2017 8:35,morning,weekday,0,0,1,1,1,0,1,0,0,1
4407,9/1/2017 8:51,morning,weekday,1,1,0,1,0,1,0,1,0,1
4408,9/1/2017 9:01,morning,weekday,0,0,0,0,1,1,1,1,1,0
4409,9/1/2017 9:01,morning,weekday,1,0,0,0,1,1,1,1,1,0
4410,9/1/2017 9:18,morning,weekday,0,1,0,1,1,0,0,0,1,0
4411,9/1/2017 9:40,morning,weekday,1,0,1,0,0,0,1,1,0,1
4411,9/1/2017 9:40,morning,weekday,1,0,1,1,0,0,0,1,1,1
4412,9/1/2017 9:41,morning,weekday,1,0,1,1,0,0,1,0,1,0
4413,9/1/2017 9:43,morning,weekday,0,1,1,0,1,0,0,0,1,0
4414,9/1/2017 9:47,morning,weekday,1,1,0,1,1,1,0,1,0,1
4415,9/1/2017 10:04,morning,weekday,1,1,0,0,1,0,0,0,0,1
